date,return,realized_var,forecast_var_autovol,forecast_var_ewma,forecast_var_rv21,forecast_var_rv63,forecast_vol_ann,forecast_var_implied,weight_EWMA (RiskMetrics),"weight_Component GARCH(1,1)"
2025-02-21,-0.0024756628347968,6.128906471594127e-06,3.8329174825305896e-05,3.722301527790127e-05,4.126601724569153e-05,3.692941770390907e-05,9.827996772474586,4.446120039682541e-05,0.07271277892399856,0.9272872210760015
2025-02-24,0.0030101363910798,9.060921092902923e-06,4.60318953477805e-05,4.385453266272793e-05,3.8049147658218905e-05,3.684477392002198e-05,10.770347082448499,4.611444444444443e-05,0.07170346394148658,0.9282965360585135
2025-02-25,-0.0046192550755267,2.1337517452779182e-05,4.264693396320678e-05,4.15909950912599e-05,3.914927902094739e-05,3.6251727102358115e-05,10.366787042631922,4.699555803571429e-05,0.07240408682029102,0.927595913179709
2025-02-26,0.0004695938099912,2.2051834638205125e-07,3.990227211763961e-05,3.9639190651358474e-05,3.9340733423511274e-05,3.398411116100772e-05,10.02764806604479,4.662920634920634e-05,0.07271318615273477,0.9272868138472652
2025-02-27,0.0047506027585977,2.2568226569996076e-05,3.8255259986968984e-05,3.8541090259443714e-05,3.685612899007476e-05,3.3824322367464937e-05,9.81851593506686,4.318930803571427e-05,0.07301691760795219,0.9269830823920479
2025-02-28,0.0054586741854332,2.9797123862714813e-05,3.535812188936243e-05,3.624185594466001e-05,3.5589117651438194e-05,3.206069321936321e-05,9.439410318510015,4.5879466765873e-05,0.07320514907960214,0.9267948509203979
2025-03-03,-0.0075301058839826,5.670249462398938e-05,3.44255859486751e-05,3.5421438182180175e-05,3.7800051227987697e-05,3.249464272160298e-05,9.314100954502333,4.8387621527777774e-05,0.07320265291186623,0.9267973470881339
2025-03-04,0.0019379203498864,3.755535282503827e-06,3.4234686407601586e-05,3.5083979323012254e-05,3.854249189857552e-05,3.339200400039906e-05,9.288240401020852,5.314395089285713e-05,0.07330854050962288,0.9266914594903771
2025-03-05,-0.0060937008466322,3.7133190008245986e-05,3.577719395802945e-05,3.6381090241070885e-05,3.663904122199104e-05,3.276409785993875e-05,9.495184504486167,5.209297867063491e-05,0.07282964297447195,0.927170357025528
2025-03-06,-0.0060634828365905,3.6765824109627577e-05,3.346380565940253e-05,3.4423556943556864e-05,3.744882547216218e-05,3.316899807701994e-05,9.18307085139249,5.6454466765873015e-05,0.07281056205727081,0.9271894379427292
2025-03-07,0.0004053780205503,1.6433133954527942e-07,3.381598376560621e-05,3.458613492743822e-05,3.824086013198529e-05,3.370790613493907e-05,9.23126638600185,5.42286111111111e-05,0.0728342871219054,0.9271657128780946
2025-03-10,-0.0052148707798843,2.719487725089109e-05,3.394145913460962e-05,3.471691627836958e-05,3.4221499804716904e-05,3.263716504993744e-05,9.24837699378741,5.9208819444444435e-05,0.07260594679238713,0.9273940532076129
2025-03-11,0.0034570446224306,1.195115752147633e-05,3.151924169634841e-05,3.264376118204012e-05,3.2946720478483175e-05,3.25603492269721e-05,8.912266214313732,5.5699704861111105e-05,0.07266827297774144,0.9273317270222585
2025-03-12,0.0031753565173333,1.0082889012171065e-05,3.1249919092370006e-05,3.231682814617118e-05,3.386130478722827e-05,3.2581075827843e-05,8.87410818689813,4.8190634920634905e-05,0.07253253744817599,0.9274674625518241
2025-03-13,-0.0029723726538533,8.83499919337491e-06,2.989539942831409e-05,3.109488790868949e-05,3.355947526172611e-05,3.2746204004451123e-05,8.67965474885675,4.395858134920635e-05,0.07256167796368312,0.9274383220363169
2025-03-14,0.0055996098415469,3.13556303775489e-05,2.85450657931785e-05,2.983416797489838e-05,3.27719730251076e-05,3.203146258035868e-05,8.481365797960246,4.0902085813492064e-05,0.07257417012737763,0.9274258298726222
2025-03-17,0.003827434586802,1.4649255516248196e-05,2.734640725101218e-05,2.8574217848006972e-05,2.600767582799818e-05,3.239959905632655e-05,8.301382190487962,4.060048611111111e-05,0.0725750342307646,0.9274249657692353
2025-03-18,0.000402036992818,1.616337435941406e-07,2.7832646503694784e-05,2.874110259977949e-05,2.3456914174582558e-05,3.244490727891711e-05,8.37485935340474,4.042006200396823e-05,0.07237035961341635,0.9276296403865836
2025-03-19,-0.0038931449360164,1.515657749283014e-05,2.6989315336851024e-05,2.789559177476761e-05,2.3323390844499665e-05,3.113590499162784e-05,8.24700398016544,3.724113343253968e-05,0.07235105334985623,0.9276489466501439
2025-03-20,0.0006051030540635,3.661497060369751e-07,2.525007887931049e-05,2.62315542928972e-05,2.2862200995218335e-05,2.6429355876235535e-05,7.976853939734791,3.6647658730158714e-05,0.07245635252048949,0.9275436474795106
2025-03-21,0.0036229492831876,1.3125761508549544e-05,2.47182235400166e-05,2.5567055684893177e-05,2.2028854577572894e-05,2.5827478334227023e-05,7.892396551165041,3.6533343253968256e-05,0.07235081614078206,0.9276491838592179
2025-03-24,0.0091994515860665,8.462990948438145e-05,2.3224077705469615e-05,2.4055001326161802e-05,2.2498732446150024e-05,2.5516395494825123e-05,7.650142208990851,3.5362539682539676e-05,0.07245841629571848,0.9275415837042816
2025-03-25,-0.0052559916082263,2.7625447785745285e-05,2.3123865499284064e-05,2.3399246937105066e-05,1.9949029479150967e-05,2.7045357189049703e-05,7.633619132377239,3.480286706349206e-05,0.07262797993084122,0.9273720200691589
2025-03-26,0.0043929783107286,1.92982584385319e-05,2.795815099975152e-05,2.7073086689941653e-05,2.0991270538767444e-05,2.7328860171282177e-05,8.393720302665193,3.4487700892857144e-05,0.07278176786601748,0.9272182321339825
2025-03-27,0.0031828154977292,1.0130314492585177e-05,2.8096927052297575e-05,2.710622835568987e-05,2.1428205576598464e-05,2.736144142858723e-05,8.41452649718271,3.3788395337301574e-05,0.07286130987472438,0.9271386901252756
2025-03-28,-0.0080428496968479,6.468743124608635e-05,2.7574429695842212e-05,2.6637750160660392e-05,2.0610500867277057e-05,2.7599516884051075e-05,8.335920035216413,3.450620039682539e-05,0.07314966263336045,0.9268503373666395
2025-03-31,0.0008005337318781,6.408542558746777e-07,2.6681413202189974e-05,2.564730402057588e-05,2.3864676916843885e-05,2.790795019464189e-05,8.199826904851024,4.181358134920635e-05,0.07226811548614372,0.9277318845138562
2025-04-01,-0.0023366836415703,5.460090440782238e-06,2.9556628354413392e-05,2.798971165410651e-05,2.2916550996468008e-05,2.7802020949957043e-05,8.630336230595061,4.6672232142857146e-05,0.07187161012525932,0.9281283898747407
2025-04-02,-0.0022081711271072,4.8760197265898815e-06,2.7493749758687345e-05,2.6348780210212598e-05,2.171700624455808e-05,2.782503038343042e-05,8.323716080687285,4.505120039682539e-05,0.07265190277766004,0.9273480972223399
2025-04-03,-0.0218062409070699,0.00047551214249716867,2.600123701121587e-05,2.5095458824046773e-05,1.94521618174106e-05,2.7761170728744792e-05,8.094635091729831,6.040234374999999e-05,0.07328534156162576,0.9267146584383743
2025-04-04,0.0059387866958912,3.526918741929432e-05,2.6381177934813714e-05,2.3882292478199357e-05,3.958630688887135e-05,3.4523473191948306e-05,8.153561700001452,6.864613343253967e-05,0.06121738574234887,0.9387826142576511
2025-04-07,0.0061743250055189,3.8122289273775966e-05,5.955319299816966e-05,5.098008347933754e-05,4.0456251639157415e-05,3.5121358409596785e-05,12.250471270746589,7.310030009920632e-05,0.061285397395909616,0.9387146026040903
2025-04-08,-0.010676378994377,0.00011398506843157443,5.6848454110397596e-05,5.003742971573494e-05,4.087520385694404e-05,3.571644928611765e-05,11.96904776321834,7.456172867063493e-05,0.06166340354554611,0.9383365964544539
2025-04-09,0.0101351069919873,0.00010272039373902984,5.49451268709405e-05,4.9322521289217406e-05,4.575180020536605e-05,3.6992716232266666e-05,11.766975810069896,6.413002232142857e-05,0.060509557280075316,0.9394904427199247
2025-04-10,-0.0226559089787402,0.0005132902116529608,5.877215495136006e-05,5.320227411775883e-05,4.9460905916134396e-05,3.898225274390204e-05,12.169873889134077,7.467055803571426e-05,0.06030613538455503,0.939693864615445
2025-04-11,-0.0063196849103183,3.993841736570482e-05,6.27929373133958e-05,5.6173361295035094e-05,7.119861582693997e-05,4.613388188847472e-05,12.579276689450685,9.066000992063493e-05,0.05784544945054818,0.9421545505494517
2025-04-14,-0.003349619321688,1.1219949600225576e-05,9.492816159410627e-05,8.360037231651066e-05,7.147518194618837e-05,4.650985697431685e-05,15.466705118322643,7.72508953373016e-05,0.056995205777251305,0.9430047942227487
2025-04-15,0.0010479618103733,1.0982239560008843e-06,8.863109471148243e-05,8.09806550194623e-05,7.153296458840014e-05,4.624114772055746e-05,14.944910795081237,7.374803819444443e-05,0.057914668862020145,0.9420853311379798
2025-04-16,-0.0093304545851902,8.705738276629684e-05,8.090329882962787e-05,7.679501269430809e-05,6.950047215184122e-05,4.5336964735780765e-05,14.27852629127608,7.920089533730156e-05,0.05886714744920059,0.9411328525507994
2025-04-17,0.0038690210410737,1.4969323816271017e-05,7.361193319157374e-05,7.225320537000965e-05,7.041060034572548e-05,4.5552661370722586e-05,13.619914524062397,6.445834325396823e-05,0.058763162569807584,0.9412368374301924
2025-04-18,-0.0017567904451577,3.08631266819739e-06,7.31926222067901e-05,7.314145601378688e-05,7.17805064017092e-05,4.4795546223502946e-05,13.581067997808976,6.295000992063491e-05,0.05879783506027152,0.9412021649397284
2025-04-21,-0.0093273711840727,8.699985320546977e-05,6.749448961223564e-05,6.965112808193593e-05,7.163651107058607e-05,4.466320008332364e-05,13.041706706671247,7.162667658730156e-05,0.059120317776650236,0.9408796822233497
2025-04-22,0.0050278050891413,2.5278824014395157e-05,6.185784326941248e-05,6.565723915711161e-05,7.353307890138644e-05,4.5614686018231467e-05,12.485261913108571,7.170666914682541e-05,0.059062850771533254,0.9409371492284667
2025-04-23,0.0131922480209678,0.00017403540784672884,6.278906089910217e-05,6.69377960000131e-05,7.439896982128018e-05,4.528452192511081e-05,12.57888840342172,6.280015873015872e-05,0.05873748780045533,0.9412625121995447
2025-04-24,-0.0057326778920428,3.2863595813916285e-05,5.9621048386571866e-05,6.443825768087602e-05,7.930927882070457e-05,4.858958405137778e-05,12.257448426738787,5.586437499999999e-05,0.05904302808475137,0.9409569719152486
2025-04-25,0.0072651384872967,5.278223723959979e-05,6.72272756692657e-05,7.10140866908272e-05,7.944978792977015e-05,4.887183437520669e-05,13.015864730648886,5.58879191468254e-05,0.05845965544860842,0.9415403445513917
2025-04-28,-0.0116215253657059,0.00013505985182574566,6.371008121530106e-05,6.872505723821255e-05,8.154556824833881e-05,4.89257262410933e-05,12.670809155794222,6.030446676587303e-05,0.05842668627896035,0.9415733137210397
2025-04-29,0.0022508274256123,5.0662240998884945e-06,6.23424397762886e-05,6.776848803829578e-05,8.390169431731153e-05,4.9616079335623995e-05,12.534071494779628,6.12621527777778e-05,0.05886747385571083,0.9411325261442891
2025-04-30,0.0051857158957086,2.6891649351004845e-05,6.671130028211411e-05,7.180596986554277e-05,8.359774783545143e-05,4.981596467932228e-05,12.965819554155747,5.950000992063491e-05,0.057989568981090006,0.94201043101891
2025-05-01,0.0160857659650916,0.00025875186668369924,6.1135871359265e-05,6.780158511960351e-05,8.568299088792805e-05,5.0115174275520675e-05,12.412187390840819,5.4646914682539676e-05,0.05792507167918916,0.942074928320811
2025-05-02,-0.0029619446486649,8.773116101754638e-06,5.8615656323432024e-05,6.534698897348758e-05,0.00010007558686271856,5.3982443215749555e-05,12.153660104472591,5.690500992063491e-05,0.059311027941732604,0.9406889720582674
2025-05-05,-0.00873004920969,7.6213759203609e-05,7.249984022494623e-05,7.69512816361003e-05,0.00010016243361250093,5.398204393819128e-05,13.516641497312287,6.312506200396825e-05,0.057718304861465355,0.9422816951385347
2025-05-06,-0.0087367321410619,7.633048850466406e-05,6.674867806101857e-05,7.286059170403956e-05,8.324598096351123e-05,5.486630614403418e-05,12.969451365179902,6.390321428571427e-05,0.05771989773456334,0.9422801022654366
2025-05-07,0.0096409856718808,9.294860472541089e-05,6.659584964081332e-05,7.306178175401373e-05,8.367957204027674e-05,5.416044500051992e-05,12.954595365925156,5.826738343253967e-05,0.057777462095323896,0.942222537904676
2025-05-08,0.014357946660133,0.00020615063229522437,6.653389954280394e-05,7.325790415905274e-05,8.659042542382365e-05,5.5153842564009744e-05,12.948568525048085,5.170723214285713e-05,0.057988526005507225,0.9420114739944928
2025-05-09,-0.0037077768376974,1.3747609078165332e-05,6.81210635806125e-05,7.443934619303422e-05,9.232955934971397e-05,5.868468222028057e-05,13.102102129931042,5.130035714285714e-05,0.05944626282326983,0.9405537371767303
2025-05-12,0.0210333452511673,0.000442401612454802,7.715047261975622e-05,8.234202335916563e-05,8.774846234521127e-05,5.8511810966599385e-05,13.943428237050803,4.3500357142857145e-05,0.05840639125068498,0.9415936087493151
2025-05-13,-0.0066229883234571,4.386397433264909e-05,7.259011192036952e-05,7.822635850230561e-05,8.352654428226173e-05,6.557294355928904e-05,13.525053864563025,3.7221914682539686e-05,0.05883853004756983,0.9411614699524302
2025-05-14,-0.0049621146577378,2.4622581876536326e-05,9.861360958718021e-05,0.0001000768737394554,8.373910719586966e-05,6.34455871696948e-05,15.764082471228516,4.4629375e-05,0.05781639531568734,0.9421836046843126
2025-05-15,-0.0073866692473495,5.4562882569738826e-05,9.245508810700594e-05,9.670409977504702e-05,8.452337733518858e-05,6.221020559516684e-05,15.263905857599324,4.9025089285714285e-05,0.05791199804526781,0.9420880019547322
2025-05-16,0.0002059237403028,4.240458682029501e-08,8.567874373842358e-05,9.237920870113637e-05,8.769419920708559e-05,6.281494606309813e-05,14.693891051073823,4.671527777777777e-05,0.057914197058232225,0.9420858029417678
2025-05-19,-0.0057819544339789,3.3430997076608266e-05,8.166982389908656e-05,9.011022913325252e-05,8.287991491831638e-05,6.249405843118379e-05,14.346008372564759,5.123270089285715e-05,0.057585349438420586,0.9424146505615795
2025-05-20,-0.002419049456941,5.8518002751265474e-06,7.421833318334113e-05,8.470615966046658e-05,8.458617798591967e-05,6.261008534341644e-05,13.67589849413996,4.873881200396824e-05,0.05744385153903769,0.9425561484609624
2025-05-21,-0.0057601047563494,3.317880680411898e-05,6.994956347021168e-05,8.162964990543508e-05,8.475727128048347e-05,6.249962936954274e-05,13.276780481160841,5.6596550099206345e-05,0.0568760075329684,0.9431239924670316
2025-05-22,0.0022941370554016,5.263064828966723e-06,6.421924772693344e-05,7.708297892761656e-05,8.204495895923655e-05,6.0846379640991495e-05,12.721340506089454,5.332780009920634e-05,0.056536661573829035,0.943463338426171
2025-05-23,-0.0101197778867919,0.00010240990447800234,6.1032396876907655e-05,7.44487286002067e-05,8.13436253281804e-05,6.0921956002423724e-05,12.401678923831536,5.805120039682539e-05,0.05567257805398879,0.9443274219460113
2025-05-26,0.0020321649542828,4.129694401415214e-06,5.648195199941759e-05,7.02975887739323e-05,7.861123074511857e-05,6.21084538212354e-05,11.930403138139647,6.028000992063491e-05,0.05618165600685185,0.9438183439931482
2025-05-27,0.01030721570269,0.0001062386955417793,5.9235866945876454e-05,7.222432771617651e-05,7.738026298823222e-05,6.198793361547973e-05,12.217789681591702,5.516035714285713e-05,0.05474173550888043,0.9452582644911195
2025-05-28,0.0035273405179684,1.244213112970158e-05,5.4805920487779784e-05,6.813864971729082e-05,7.977160712006758e-05,6.382428134114713e-05,11.752060229134509,4.955580357142857e-05,0.05533127041881226,0.9446687295811876
2025-05-29,-0.0043591143234614,1.9001877685006338e-05,5.8059982607215674e-05,7.042465246676013e-05,7.343701447564111e-05,6.364627476833686e-05,12.095914854618625,5.184321428571428e-05,0.054097995230380995,0.945902004769619
2025-05-30,-0.0013183917532582,1.7381568150592308e-06,5.406749680058959e-05,6.694570118653663e-05,7.45191436694994e-05,6.329233127083761e-05,11.672621468097292,5.0379585813492056e-05,0.05350209070640993,0.9464979092935901
2025-06-02,-0.0091375797084209,8.349536292774538e-05,5.093754865658431e-05,6.406907177644481e-05,7.364107962530355e-05,6.255620112835812e-05,11.32972297166142,5.714285714285713e-05,0.05252317152467434,0.9474768284753255
2025-06-03,0.0087903454259639,7.727017270776444e-05,4.714871236972113e-05,6.032921687876167e-05,6.505017862606584e-05,6.357023203140086e-05,10.900218124959576,5.328180803571428e-05,0.053038875114942576,0.9469611248850575
2025-06-04,-0.008370000737135,7.005691233964043e-05,4.9798536801596426e-05,6.17191856417007e-05,6.878184402255452e-05,6.44951818821631e-05,11.202335146746103,5.523055803571428e-05,0.053764434562389475,0.9462355654376104
2025-06-05,0.0053091287821601,2.818684842556079e-05,5.166570808351832e-05,6.265224486566452e-05,6.851191527220256e-05,6.497628744508794e-05,11.41041560901557,5.2411728670634916e-05,0.05413407932965645,0.9458659206703435
2025-06-06,0.0091546516320704,8.380764650456922e-05,5.264748609994742e-05,6.309652491410308e-05,6.629280168802489e-05,6.549408935250609e-05,11.51831866948764,4.505120039682539e-05,0.05353033284282973,0.9464696671571702
2025-06-09,-0.0019349048950083,3.7438569527270803e-06,5.061880063660889e-05,6.100194432479053e-05,6.589199377825181e-05,6.654532839700235e-05,11.294218769098393,4.400035714285713e-05,0.05395961680582069,0.9460403831941794
2025-06-10,0.0020729692332091,4.297201441831524e-06,5.264635943589266e-05,6.237028645557725e-05,5.66189908627613e-05,6.636636896444346e-05,11.518195421959533,4.3230716765873005e-05,0.0528001765741899,0.9471998234258101
2025-06-11,-0.0021421422695872,4.5887735031522e-06,4.854359061222922e-05,5.885270068540624e-05,5.6340772566378614e-05,6.626384991845986e-05,11.060282471203783,4.008035714285714e-05,0.05220091070885518,0.9477990892911449
2025-06-12,-0.0074989936198912,5.623490531116892e-05,4.492979789236256e-05,5.557937073079175e-05,3.500051508569528e-05,6.620668387696391e-05,10.640633942052217,4.364589533730159e-05,0.05149119293162166,0.9485088070683783
2025-06-13,0.0041036399092997,1.6839860505197248e-05,4.189777642916325e-05,5.251993489713338e-05,3.546488072715375e-05,6.641133651012311e-05,10.275329513037107,4.5475009920634925e-05,0.05163784249403254,0.9483621575059674
2025-06-16,0.0047088238797231,2.2173022330250505e-05,4.288570799910602e-05,5.274283312197551e-05,3.597139496852879e-05,6.645031111808992e-05,10.395767607913672,4.393770089285715e-05,0.050801871198694684,0.9491981288013053
2025-06-17,0.0037236286301427,1.38654101752184e-05,4.086422430038365e-05,5.058865476496882e-05,3.51180689506767e-05,6.686342949637069e-05,10.147800019559256,4.267337301587301e-05,0.05032012536534752,0.9496798746346525
2025-06-18,-0.0011018526009759,1.214079154277356e-06,3.942878734287841e-05,4.888371681888572e-05,3.581291591574353e-05,6.694344921302095e-05,9.967975928143769,4.034000248015873e-05,0.04963878391864877,0.9503612160813513
2025-06-19,0.0022024924589391,4.850973031683604e-06,3.749166404649759e-05,4.678261842026568e-05,3.4357753122457176e-05,6.693670694742546e-05,9.720030524498055,3.830580357142856e-05,0.04873583070703912,0.951264169292961
2025-06-20,0.004390485203212,1.9276360319623513e-05,3.4835025352783574e-05,4.4048506064306375e-05,3.4232569843385864e-05,6.678969301165144e-05,9.369325690198554,3.463583581349206e-05,0.04797924894241314,0.9520207510575869
2025-06-23,0.0004106214128323,1.6860994467639414e-07,3.27773043911511e-05,4.169665408234901e-05,3.3115804213824635e-05,6.57012376432564e-05,9.08838858465574,3.946458581349206e-05,0.047514678358075844,0.9524853216419241
2025-06-24,-0.0083136278761196,6.911640846259288e-05,3.195279998967399e-05,4.035143645658548e-05,3.300637479286317e-05,6.535034780208371e-05,8.973352549297195,4.016015873015874e-05,0.04644317116287225,0.9535568288371278
2025-06-25,0.0020676828649998,4.275312430213781e-06,2.999981309291876e-05,3.7940466865870934e-05,3.1376202841309585e-05,6.593173621379337e-05,8.694798962262169,3.820839533730159e-05,0.04732520898859486,0.9526747910114052
2025-06-26,-0.0056618255230995,3.2056268254020925e-05,3.3182430787725914e-05,3.981102336167425e-05,3.1380389209331527e-05,6.58191983447809e-05,9.14438218717204,4.0460121527777766e-05,0.0460511768648036,0.9539488231351964
2025-06-27,0.0015913103991086,2.532268786311172e-06,3.1271484399773717e-05,3.767888070578662e-05,2.857647667210178e-05,6.5353553773294e-05,8.877169632683032,3.8932152777777773e-05,0.04599366696173359,0.9540063330382664
2025-06-30,-0.0042954202111854,1.8450634790660027e-05,3.154719663274769e-05,3.7341523958680676e-05,2.812327123354587e-05,6.53971800729328e-05,8.916217556482357,4.3791676587301594e-05,0.045173264395272875,0.9548267356047271
2025-07-01,-0.0042442227565299,1.8013426807046264e-05,2.9634135920006622e-05,3.52529686483385e-05,2.809855184507504e-05,6.556474041711499e-05,8.641644665132713,4.6844533730158717e-05,0.04493000570274912,0.9550699942972509
2025-07-02,0.0016720081922267,2.7956113948731974e-06,2.9109273998985232e-05,3.424482861687779e-05,2.8805549706049634e-05,6.573121177760481e-05,8.564774981133057,4.526285714285713e-05,0.04462443972006577,0.9553755602799342
2025-07-03,0.0088014705877696,7.746588450737337e-05,2.8561610531268973e-05,3.32709445082879e-05,2.5082437727862452e-05,5.86695296796251e-05,8.483823344388885,4.052024801587301e-05,0.0440363263064015,0.9559636736935986
2025-07-04,-0.003178993693135,1.0106000900992107e-05,2.7138042931001703e-05,3.144242452148302e-05,2.5091028449825135e-05,5.935001115373326e-05,8.269695773492778,4.016015873015874e-05,0.04477566539892613,0.9552243346010738
2025-07-07,0.0108771552924599,0.00011831250725628841,3.124266633351662e-05,3.4203832120636445e-05,2.2167754340650697e-05,5.8828304789586575e-05,8.873078336206769,4.460833581349205e-05,0.044029148796392546,0.9559708512036074
2025-07-08,0.003622325663954,1.3121243215739786e-05,3.0162497739182783e-05,3.275796224745778e-05,2.5927971071785114e-05,5.9025178736721636e-05,8.718342405683584,4.522048611111112e-05,0.04464478400820256,0.9553552159917974
2025-07-09,-0.0017070093933689,2.91388106904966e-06,3.697531125683541e-05,3.789123494798762e-05,2.304960801373753e-05,5.761004982268913e-05,9.65286404997114,4.2262857142857135e-05,0.043974631124834844,0.9560253688751651
2025-07-10,-0.0004784852615301,2.289481455015282e-07,3.5168039942796256e-05,3.640503544405275e-05,2.3000593873513317e-05,4.9610292552904497e-05,9.414003434025641,3.7742562003968244e-05,0.044042716646050244,0.9559572833539498
2025-07-11,0.0079676270189232,6.3483080312675e-05,3.278871142862084e-05,3.439556618155256e-05,2.2929801289303654e-05,4.8944621216714474e-05,9.089969900947116,3.924723214285714e-05,0.04414777745092573,0.9558522225490743
2025-07-14,0.0019651031226339,3.8616302825855055e-06,3.0635003584540305e-05,3.23455690993895e-05,2.4996721742681725e-05,4.9626228379063655e-05,8.78636494991197,4.452422867063491e-05,0.04408632180210769,0.9559136781978923
2025-07-15,0.0078220223496327,6.118403363815345e-05,3.327200907949921e-05,3.421381977218663e-05,2.1662243403987063e-05,4.965572653795373e-05,9.15671681774303,4.8234375e-05,0.043625076587049796,0.9563749234129503
2025-07-16,-0.0067394782655641,4.5420567292010895e-05,3.1318425330915366e-05,3.239268840281056e-05,2.3201840518588636e-05,4.891994075918839e-05,8.883829795415192,4.749349206349206e-05,0.04351670886385669,0.9564832911361433
2025-07-17,0.0047223996552291,2.230105850370792e-05,3.381049601762985e-05,3.412016911693114e-05,2.5541379919596744e-05,4.961772601024118e-05,9.230517318353682,4.575155009920635e-05,0.04367486849333959,0.9563251315066605
2025-07-18,0.0015467907182987,2.392561526215008e-06,3.47871733383889e-05,3.479819300743593e-05,2.5834465182818888e-05,4.9788910187999716e-05,9.362888273003156,4.566637152777777e-05,0.043627636626198577,0.9563723633738014
2025-07-21,-0.0096560391031057,9.323909116070632e-05,3.387637770447611e-05,3.404836493721225e-05,2.5628464310859823e-05,4.82042701355565e-05,9.239506037406969,3.946458581349206e-05,0.04372125655648093,0.9562787434435192
2025-07-22,-0.0051018783498654,2.60291626968253e-05,3.181472297355214e-05,3.214901673255241e-05,3.0582595165142585e-05,4.9607160891942586e-05,8.953943371127124,4.0500200892857134e-05,0.0432766883231449,0.9567233116768552
2025-07-23,-0.0008187214757662,6.703048548807844e-07,3.6579390014985765e-05,3.581442119824165e-05,3.122042877725912e-05,4.7572127797274144e-05,9.601044882603357,3.9227502480158735e-05,0.04315230594045498,0.9568476940595451
2025-07-24,0.0034069261626531,1.1607145877770176e-05,3.5734932894812724e-05,3.5227305688156666e-05,3.125885319017425e-05,4.701060360910783e-05,9.489574853223303,3.6800357142857145e-05,0.043323203203071245,0.9566767967969289
2025-07-25,0.004614870762344,2.129703215313749e-05,3.3117856212599825e-05,3.315388563816011e-05,2.8241818404522553e-05,4.641417192128486e-05,9.135480154636184,3.7087522321428573e-05,0.04355374242535809,0.9564462575746419
2025-07-28,0.0056714756032225,3.216563551794802e-05,3.1628100328006126e-05,3.1861081252536714e-05,2.8852867182177447e-05,4.43900708417483e-05,8.927643184322246,3.596444444444444e-05,0.04361580589707564,0.9563841941029244
2025-07-29,-0.0004713963520403,2.2221452071690247e-07,3.105025696877603e-05,3.122723830657276e-05,2.7809059116088453e-05,4.474513907993959e-05,8.845713513409509,3.353256200396825e-05,0.043614428224146476,0.9563855717758535
2025-07-30,0.0070477185364353,4.967033656881373e-05,3.125933489713611e-05,3.128354213925528e-05,2.7934448068779776e-05,4.443839507203935e-05,8.875444999592021,3.316877232142857e-05,0.04357988398967733,0.9564201160103227
2025-07-31,0.0082595553814585,6.822025509938008e-05,2.9188125109409763e-05,2.9419862482142977e-05,2.786906949514381e-05,4.13147567930328e-05,8.576367254013357,3.3132502480158726e-05,0.043401476941613615,0.9565985230583863
2025-08-01,-0.0224728558520585,0.0005050292501474,3.10784575134876e-05,3.0634890927343224e-05,2.789878409303403e-05,4.205976631732462e-05,8.849729540160466,3.6229375e-05,0.04368955093448516,0.9563104490655149
2025-08-04,-0.0021053354239846,4.432437247484415e-06,3.53948126670172e-05,3.289001277766544e-05,5.4496281370520926e-05,4.897670981011837e-05,9.444306640557757,3.9523968253968256e-05,0.047763626556661797,0.9522363734433382
2025-08-05,0.0035967600106546,1.293668257424408e-05,7.026553284339548e-05,6.121836701984954e-05,5.208910841930793e-05,4.7760249870340324e-05,13.306732986174957,3.619146825396825e-05,0.045279731448329086,0.9547202685516709
2025-08-06,-0.0016949731167346,2.872933866453004e-06,6.410133671172716e-05,5.781121123350763e-05,5.170870796195961e-05,4.659574364499106e-05,12.709656506513165,3.5926676587301594e-05,0.04602955389543467,0.9539704461045654
2025-08-07,-0.0015619167210533,2.439583843505892e-06,5.9234584628372415e-05,5.511873951395181e-05,4.7255445140862865e-05,4.3560485669709374e-05,12.21765743763912,3.7530009920634926e-05,0.04673296730408808,0.9532670326959118
2025-08-08,0.0040694575964734,1.656048512949506e-05,5.4164640661085616e-05,5.198399117510188e-05,4.69071322366676e-05,4.337224138825023e-05,11.6831029468175,3.4100357142857126e-05,0.047352456165559005,0.9526475438344411
2025-08-11,0.0027713019189825,7.680114326156085e-06,4.9669708920444966e-05,4.901132673520612e-05,4.736747218013244e-05,3.674846170473604e-05,11.18783564768098,3.289723214285714e-05,0.047692778280525996,0.9523072217194739
2025-08-12,-0.0020946661262002,4.387626180250551e-06,4.669779050269145e-05,4.706427623886346e-05,4.7555563183229796e-05,3.618384320808054e-05,10.847969029582565,3.141488343253969e-05,0.04792136541310976,0.9520786345868902
2025-08-13,-0.0031163225545207,9.711466263814422e-06,4.3386445625735275e-05,4.470122652410101e-05,4.5194071787082824e-05,3.5859318306393616e-05,10.456282464473352,3.159166914682539e-05,0.048121305357519094,0.951878694642481
2025-08-14,0.0025750505521312,6.630885346031197e-06,4.021165241524936e-05,4.228241050346998e-05,4.546493743359549e-05,3.5138632537434934e-05,10.066447441199323,3.180446676587302e-05,0.04822246679632754,0.9517775332036725
2025-08-15,-0.0038650666864892,1.4938740491008604e-05,3.777218476470836e-05,4.032815384909065e-05,4.287840599052494e-05,3.522670681413298e-05,9.756326440165124,3.067780009920635e-05,0.0482101949800928,0.9517898050199072
